dag,iox,ioy,eux,euy,Mx,My
96710,-30744988.371767476,396906163.0850102,651904976.8390018,-252247413.32501626,0,0
96720,115128323.12372833,-430988205.6437977,30988086.912965216,-682360458.0109321,0,0
96730,-332595461.077914,268619269.5820451,-609313171.6405706,-237356753.8543809,0,0
96740,341468586.9650458,-232670431.57742286,-379820366.59642255,527248297.80808,0,0
96750,-454633150.3167303,13433854.84253572,405653558.9207959,541487956.0792778,0,0
96760,380065455.3306567,107533053.73053765,677829615.310673,-167294960.4954506,0,0
96770,-384985814.07226014,-239872357.1726213,124547430.71367322,-677573833.3476363,0,0
96780,173375505.3448418,377847581.7595835,-568531508.437422,-334141923.2476816,0,0
96790,-147174933.30824608,-398559626.13664025,-460397469.4496281,455056608.661182,0,0
96800,-119078375.98802435,431924755.02922875,319061489.8489053,588759230.7324811,0,0
96810,180808321.14481083,-353407836.7630947,691193515.3978812,-78835355.86463973,0,0
96820,-347452845.09973335,297948959.12907624,214421799.8887987,-659697128.3020123,0,0
96830,396967995.49691695,-81444922.69569913,-515214336.85482895,-421910215.6736685,0,0
96840,-434765000.40101343,38553183.971295506,-529675314.37408507,371194927.3668922,0,0
96850,372602707.36788785,231004200.14940864,224039048.34669387,623879427.282051,0,0
96860,-313973286.1640358,-253686481.5572769,691561215.7788353,11883399.266307034,0,0
96870,178756300.0867267,421728358.46826994,299279721.62196064,-629489881.8707263,0,0
96880,2775003.874094628,-397833799.77718824,-451340301.6534692,-498986276.59685194,0,0
96890,-86425118.82144773,438070082.66699326,-585559930.0023671,278077170.9592504,0,0
96900,313260466.7226312,-290126627.50039953,122463766.79921034,645262585.3176571,0,0
96910,-325055744.1019074,255935474.5400452,678524316.6088598,103475748.3924798,0,0
96920,452531480.86104214,-43215055.4411721,377968573.86653495,-587714031.2588376,0,0
96930,-386686177.1174492,-80436512.11303003,-378947742.21142983,-564217486.6612558,0,0
96940,400148571.4074233,214193673.73298123,-626594434.7953846,178527586.04176468,0,0
96950,-198645959.0044291,-364592089.9303456,16699662.936968304,651602272.8257698,0,0
96960,174089148.25956053,388166489.30361533,651751407.7514472,194358683.63348,0,0
96970,90193230.12668228,-438467435.5092297,449443080.2336714,-535116921.07708514,0,0
96980,-155576826.44391203,365450530.42065626,-299998652.0277703,-616892190.1817107,0,0
96990,327289247.66046286,-320110911.3635751,-652040920.3137128,75541571.35420166,0,0
97000,-389929193.8352676,108756910.83381566,-90463190.05245736,642060108.4845693,0,0
97010,431716522.4272397,-67631303.46467686,611069430.185283,282710602.93087506,0,0
97020,-386757892.63667125,-205366746.01208138,512699607.354053,-472444065.83104455,0,0
97030,331222954.4625239,231418198.90533465,-216299420.32535544,-656632960.8821802,0,0
97040,-205920525.775218,-409065173.015017,-661855176.7128081,-27955063.364439815,0,0
97050,25183790.708613068,396803307.2671077,-195955429.56772307,616432614.2184633,0,0
97060,57301165.684914164,-443233251.4145712,556572451.2803428,366463578.09399974,0,0
97070,-292526814.08204705,310262934.49874324,566723701.7879248,-400476971.26776975,0,0
97080,307073430.17459565,-278031354.360291,-129473747.98147467,-683289544.4856578,0,0
97090,-448473449.79125965,72784604.01422507,-656573814.317152,-129299224.98777796,0,0
97100,391388906.260107,52942621.003176734,-296647916.6376302,575250784.819001,0,0
97110,-413589587.9298702,-187562920.38831192,488746285.3397115,443344680.0411505,0,0
97120,222933640.19805118,349644088.7710304,610457374.5637591,-320091194.1974029,0,0
97130,-200253125.4197201,-375964465.6029059,-40976327.481893964,-696847638.8681369,0,0
97140,-60951204.766920075,443078049.9014336,-637152848.2978466,-226208178.0516787,0,0
97150,129558085.52982345,-375700155.1149404,-389604071.9577561,519778054.6340241,0,0
97160,-305710975.403949,340902839.3034504,408587394.0260524,510978357.7422733,0,0
97170,381016911.31256133,-135502309.81095138,642792745.1438893,-232328974.45225516,0,0
97180,-426723383.01787823,96456714.03221795,47865620.91364376,-697362017.3105516,0,0
97190,399157680.4988306,178854514.47414997,-604799277.6540185,-316818797.56330645,0,0
97200,-346892021.2313134,-207995402.6462317,-472309778.5602956,451899999.62594074,0,0
97210,232191883.935995,394646602.403787,317685281.03303045,567050977.2444884,0,0
97220,-52994763.43958769,-393820198.567533,662598908.3934592,-138478473.46509352,0,0
97230,-27884913.432232335,446453828.1214674,135794555.93245643,-684917344.5471938,0,0
97240,270490633.63512886,-328936693.82389337,-560826892.5163081,-399663701.0094011,0,0
97250,-287605517.1902874,298853164.7805982,-542830872.7670352,373931809.64130104,0,0
97260,442477414.16499263,-102013817.6702897,218234905.953197,609520468.4511756,0,0
97270,-394150529.6715294,-25186624.033623748,668787962.2626806,-40147673.07619765,0,0
97280,425249629.5291337,160095844.58500648,221558187.17616373,-659617364.5986912,0,0
97290,-246124900.42140934,-333074918.2046221,-506552755.3750972,-473607177.20701784,0,0
97300,225545925.3873837,362008487.39762044,-599872332.0589024,288391717.2496395,0,0
97310,31481454.076730154,-445737316.6459615,112955399.58566883,636833615.8166206,0,0
97320,-102879228.7956832,384106158.0324612,660422385.1410941,60684031.553809166,0,0
97330,282811256.5931195,-360234550.8451732,303846708.8888602,-621602112.2473217,0,0
97340,-370274861.47603106,161552698.15692565,-443238103.82911307,-537763030.6038315,0,0
97350,419806753.3669169,-124899567.15554577,-642743729.0131521,197790982.6927885,0,0
97360,-409747528.79768777,-151587184.02228492,4914836.0713581,648100773.3676004,0,0
97370,360904317.13603175,183530409.9478855,636857947.9468561,161657577.42410332,0,0
97380,-257456780.983134,-378535265.7349156,381239880.25003046,-571092311.2622873,0,0
97390,80521961.80622235,388899515.18979734,-372069543.79721445,-591411456.488619,0,0
97400,-1693921.0395061448,-447716523.7670949,-671258319.4517406,104476269.30212641,0,0
97410,-247254080.54477888,346063087.145502,-102709328.67971501,643182417.1015531,0,0
97420,266742822.774863,-318302047.20599186,597904053.5418334,260089999.94005063,0,0
97430,-434570195.025106,130775486.8721773,452173186.14239365,-508459045.5576772,0,0
97440,394957461.034263,-2694947.917898625,-294173028.43859076,-633926446.4533178,0,0
97450,-435077246.6079646,-131911834.6744414,-685601395.6090399,10538653.920934737,0,0
97460,268111188.83957818,314963578.54404634,-206882279.60804245,622665699.6762515,0,0
97470,-249850665.0738946,-346361523.17523414,543969732.9301889,353106252.8605017,0,0
97480,-1914163.7909035087,446434575.92292845,514933875.6240248,-434314094.8240058,0,0
97490,75670570.12091208,-390626997.54186124,-210652593.07919616,-664720937.9565566,0,0
97500,-258689051.86008218,378022194.1363349,-686199206.2529876,-82214830.739351,0,0
97510,357755572.9954199,-186782932.91359475,-304921605.4231851,587742224.1328385,0,0
97520,-410996448.01989573,152831775.29515815,476154973.9288372,437840611.2527565,0,0
97530,418481021.5200049,123687868.04350121,567698407.8051771,-349611315.2006076,0,0
97540,-373191667.0435784,-158140489.53418356,-122646382.77045396,-683214483.4558916,0,0
97550,281605988.2042391,360801131.2646452,-673609268.3375062,-172241573.10761738,0,0
97560,-107630778.59132724,-382065761.4239265,-394627570.2391401,540024914.481076,0,0
97570,31304927.356261358,447014703.84341615,396251391.2774984,511676955.91980594,0,0
97580,222924874.47428244,-361564374.24099433,608620685.834139,-255742278.6939831,0,0
97590,-244582672.41426665,336285645.535871,-31392831.2286798,-688827267.253558,0,0
97600,424786964.8667096,-158944431.4492554,-648442220.9824638,-258212931.97034952,0,0
97610,-393805707.6508359,30564948.87442752,-474324155.8637825,481351261.18900514,0,0
97620,443028994.36237687,103133397.21115896,306637020.1117443,572477750.0511708,0,0
97630,-288789571.3429969,-295396370.883498,635973165.666775,-154601858.8316818,0,0
97640,273055047.6003134,329094276.71638054,61700894.5491156,-681004022.0979507,0,0
97650,-27620023.070816107,-445167844.52780956,-611317642.9072305,-338948415.9278164,0,0
97660,-48064967.11585616,395230338.7808219,-542825183.4297078,413612387.41895413,0,0
97670,233448624.09018093,-394188620.12545717,210081382.59540093,618748544.0367337,0,0
97680,-343520148.8291563,211071756.8362972,648329412.6279086,-48595495.3311804,0,0
97690,400330780.4593299,-180127584.47083622,154998189.5457378,-659270690.4082357,0,0
97700,-425320087.7121277,-95282565.39864847,-562852007.1469088,-413346571.8225914,0,0
97710,383694206.35118115,131947291.437668,-599352424.6706529,338630467.94261765,0,0
97720,-304535116.42485774,-341521214.27297235,109504808.26683474,649702742.6499554,0,0
97730,134188612.01171564,373352791.8693379,644759180.2228173,59435305.4910167,0,0
97740,-60817577.50040737,-444350409.9940261,246593220.66685063,-623324246.5307771,0,0
97750,-197615812.6654964,375370261.2202738,-503675291.13675267,-480321679.03505546,0,0
97760,221228432.33322114,-352718529.2092485,-643433635.5441653,258090212.60113895,0,0
97770,-413171098.6697341,186398048.31671396,7746677.320048794,665222365.3130507,0,0
97780,390700889.671092,-58286292.926932566,624992462.4173316,166375686.626116,0,0
97790,-449069618.08693445,-73885621.19786882,334308209.54503137,-573150721.0532507,0,0
97800,308063224.5326079,274466502.0730002,-434472373.6479119,-538753639.5304435,0,0
97810,-295051869.8593857,-310284851.6662029,-674802471.2078502,173518689.4928168,0,0
97820,56990583.43666618,441943832.6119901,-92612768.92484617,665739541.6949949,0,0
97830,20197169.758763105,-397893203.6670673,589506718.0056412,269068394.27446955,0,0
97840,-207199085.51491138,408663716.06543314,415744382.71394765,-509157647.03721493,0,0
97850,327637983.3107742,-234302388.21901202,-356044983.77831,-587458086.1313117,0,0
97860,-387856381.01112497,206664135.21100074,-693314333.101949,86302528.67970526,0,0
97870,430235183.42753285,66499596.816267006,-189355227.42539135,652078552.1931221,0,0
97880,-392360656.53287965,-105076256.98693764,539507582.2278787,364567613.4002627,0,0
97890,326145069.9418947,320779244.3526997,488397940.6096507,-432296218.2795026,0,0
97900,-160065516.85572353,-362803652.674005,-269388612.5375239,-625184197.5945116,0,0
97910,90101801.2897922,439734343.51700574,-698885572.6104699,-2269242.6321422607,0,0
97920,171444258.38369486,-387418235.496916,-280653214.08229667,625297093.2679831,0,0
97930,-196789015.30308834,367522582.6217946,476803981.7269108,450359450.90070784,0,0
97940,399773989.08155525,-213016848.54177564,549839119.7739905,-344139570.79404855,0,0
97950,-385658211.6037747,85722629.04051772,-175775782.07375675,-650648006.1163754,0,0
97960,453172202.7539035,44295631.59645526,-691459261.5169134,-90947165.47985798,0,0
97970,-325841902.19618726,-252273656.0009127,-365041698.56860375,586553952.8993863,0,0
97980,315739505.5081066,290018383.1664649,403610015.2617979,524503446.02045745,0,0
97990,-86067691.83200887,-436777922.12353057,597932248.8334011,-246883238.56105733,0,0
98000,7796839.287973292,398602074.6785606,-76832299.29079461,-662607618.0989461,0,0
98010,180053923.98394156,-421384708.534801,-670998694.7157694,-178456967.57007238,0,0
98020,-310186438.4062847,256363090.37328944,-441354444.540551,537016327.8192656,0,0
98030,373627978.0028775,-232322009.38125643,322323456.8836624,585676268.376825,0,0
98040,-433205435.762837,-37469029.61897613,631054417.5674775,-143247426.91893774,0,0
98050,399148558.69178146,77656011.99467167,25412440.420299716,-659981960.2016577,0,0
98060,-346342477.7348182,-298665303.554052,-637509037.6917068,-263436933.75530538,0,0
98070,185134843.3037812,350470377.1979468,-508645192.10935014,477808960.44533217,0,0
98080,-119028558.95649852,-433185810.88687557,235328326.99241355,633127884.3308802,0,0
98090,-144531607.01548114,397653865.8225853,648260904.1746454,-36287424.68969526,0,0
98100,171378361.83017218,-380627359.20038515,128523874.31018278,-642005083.1576868,0,0
98110,-384654826.5064087,238684981.3930661,-591086981.2129631,-344385620.21366847,0,0
98120,378702386.2679612,-112739012.07676026,-566108938.4162866,410000844.68752825,0,0
98130,-455318286.2628086,-14492034.494047754,144852017.814171,666579497.7413287,0,0
98140,342042371.94491094,228923533.09454447,649355293.1951522,70851698.69290024,0,0
98150,-335022361.27672976,-268386638.3549049,229730347.49847555,-608394286.0895247,0,0
98160,114722795.90704705,429694106.9538521,-531996789.66044444,-419630077.063754,0,0
98170,-35780509.38361597,-397352951.99530065,-613013648.9307653,334622715.77829725,0,0
98180,-152130510.45499957,432296434.69181174,52886699.14301443,686097334.5356781,0,0
98190,291250480.58762616,-277147717.9148892,634849722.914112,175181635.12203038,0,0
98200,-357708143.25694776,256985760.5197189,326070415.7848211,-559496427.4317994,0,0
98210,434218748.2214368,8322093.303184256,-460767691.7799184,-487326584.3552643,0,0
98220,-404024464.1516722,-49817746.12452882,-648649243.9527597,252708258.21842495,0,0
98230,365040100.10751504,275275436.91081095,-38831254.109675236,691970398.8330314,0,0
98240,-209273860.24158943,-336413737.0338848,605833444.3186506,274066749.0928856,0,0
98250,147470408.36073813,424732631.61715597,414607706.72994673,-496370303.20466095,0,0
98260,117002732.16745266,-406031065.8833805,-378301552.0893642,-545506411.875805,0,0
98270,-145114899.23607638,391970398.6348618,-672298921.6586261,165352351.24321273,0,0
98280,367880344.9941572,-263290743.10405415,-128798206.42275286,684610081.356589,0,0
98290,-369867511.5828044,139202566.6767568,563790548.4691807,365338378.3545259,0,0
98300,455497935.92315614,-15395643.690000184,492676735.9981126,-420771452.344107,0,0
98310,-356588819.8303101,-204527360.08696258,-285971665.4924436,-592175960.9828805,0,0
98320,352811304.63111526,245487587.65517098,-683237348.5675253,73779545.08829764,0,0
98330,-142829187.32310942,-420724894.95930445,-215692549.52293283,664479995.1173632,0,0
98340,63617388.33517422,394151363.8309952,510412404.41405857,447323671.40539813,0,0
98350,123549589.81120965,-441351580.6129557,558106356.6857901,-335030551.9973053,0,0
98360,-270922279.96221185,296556237.1154684,-185685778.09733546,-625471543.7175256,0,0
98370,340167003.1507761,-280544425.3828084,-680760096.89256,-20585392.634676293,0,0
98380,-433271866.805665,20809411.440541133,-298310273.34420204,632057927.9407706,0,0
98390,406964081.3225176,21694581.484674275,447439856.1433494,518806165.2495638,0,0
98400,-382157208.9969473,-250711237.0039472,609369784.7215861,-241848881.25380245,0,0
98410,232364359.91342968,320702949.5541586,-79883731.80872259,-643853513.3865546,0,0
98420,-175302064.37518907,-414411008.9439681,-664247754.887179,-116055808.26827699,0,0
98430,-88985414.24412268,412512320.09954774,-375497757.8967354,587828430.2786818,0,0
98440,118120981.251655,-401497505.9267378,376553392.06285554,578944673.460297,0,0
98450,-349524534.9751205,286727068.1218475,645632455.2134876,-144058916.0053367,0,0
98460,359196900.8339619,-164983140.6667912,28552141.22263424,-646306047.9495084,0,0
98470,-453709787.8834125,45237520.53211954,-633264997.2798018,-210645024.53235897,0,0
98480,369413220.889435,179201372.2617104,-446090364.7949991,532303316.9052081,0,0
98490,-369024060.9518922,-221424948.90916997,299314412.03820413,627176211.3305488,0,0
98500,170262565.47865075,409911172.1923212,666700605.3233416,-44403454.06044207,0,0
98510,-91171787.2332829,-389012330.0161037,136475321.22785062,-632495886.3409904,0,0
