uur,vx_c,vx_b,vx_ster
2847,5137.2159476363195,29453.739813221862,43.47307525379103
2848,13786.584067032802,25121.999136479095,52.959480002589245
2849,21000.04799679674,20273.33306441815,68.12516253433836
2850,26900.69127950122,15017.884009682179,88.09694596881346
2851,31588.29333378615,9478.981764775992,111.96719514963486
2852,35126.27450160318,3787.8022140346256,138.84921637753234
2853,37535.61060753501,-1922.4211041851695,167.9224406108924
2854,38789.801254479746,-7522.093221600538,198.47512405586684
2855,38807.94789179355,-12890.360059958079,229.94704583778937
2856,37444.344427637385,-17919.2281838519,261.97286452927864
2857,34474.06523074698,-22516.472125122025,294.4257336537699
2858,29576.45332820109,-26607.267950730205,327.45731047163474
2859,22325.54478786984,-30134.63807306376,361.51800880193923
2860,12216.354753345655,-33058.8957234698,397.3053088142724
2861,-1195.4699685718988,-35356.33088804669,435.4987462546894
2862,-17875.427597881047,-37017.38886666655,475.9786795890972
2863,-36427.50599915469,-38044.58329569899,516.1878196376365
2864,-53127.41030597126,-38450.4443650152,549.3379868928757
2865,-62792.405901230246,-38256.13881663374,566.0046290046299
2866,-62636.78048589565,-37491.34066991627,561.2294440718391
2867,-54529.26882841964,-36191.61770325026,538.6641678100558
2868,-42412.43546613992,-34391.809270414706,505.77712722706315
2869,-29351.259355654227,-32126.800651064885,468.42003728099183
2870,-16930.752423041708,-29434.412751233445,429.73512011894366
2871,-5761.899597069827,-26355.001454426252,391.0849079836803
2872,4015.063535513609,-22930.59349623171,352.97442084397755
2873,12446.464156706148,-19204.469302780508,315.5723092925417
2874,19632.297109547744,-15221.049517567015,278.9550372511147
2875,25669.253326894926,-11025.947646161614,243.21215651772218
2876,30627.132978494494,-6666.122411298213,208.49065780932233
2877,34538.2535746287,-2190.092499065945,175.01574579305853
2878,37390.39985040265,2351.8150790716045,143.10528595360537
2879,39118.63974418461,6907.2110163859825,113.18637350333174
2880,39593.22555733151,11421.414809890757,85.81896790966474
2881,38601.601346590716,15837.286306323516,61.73003146761836
2882,35823.712973323694,20095.15909607223,41.85940946747978
2883,30804.068868461476,24132.923639521472,27.410818158520705
2884,22938.34647754404,27886.313612375438,19.874840800712185
2885,11533.926692016856,31289.451883571957,20.914193550958558
2886,-3899.5425378546734,34275.71100290945,31.823335092878395
2887,-22853.124489156507,36778.93609889457,52.052840609884086
2888,-42514.309350722506,38735.06635770031,76.7968455925633
2889,-57533.076663742526,40084.177196323704,96.55004937316404
2890,-63329.55655360308,40772.946877450544,103.18734156603882
2891,-59930.32809328594,40757.50459117586,97.01516158774655
2892,-50739.37141372654,40006.520856103634,84.48893876101675
2893,-39156.91754485995,38504.310877375545,71.96537924485375
2894,-27252.18201147207,36253.67471602545,63.24041490672144
2895,-15996.706009351847,33278.159449779225,59.965839667273315
2896,-5753.637137985361,29623.40662477797,62.54286236293978
2897,3394.826491477479,25357.278024581155,70.72465833676179
2898,11477.493698176942,20568.548281656465,83.93714789381305
2899,18554.114840827744,15364.107603864031,101.44292708654928
2900,24678.75296301067,9864.808319479363,122.43312931566767
2901,29882.179336994395,4200.278220762588,146.090299657319
2902,34161.275937704704,-1496.8292800946792,171.64166472222493
2903,37469.26481208533,-7096.606446418585,198.41100492009167
2904,39702.96256044453,-12477.160392409804,225.87306086935135
2905,40683.936670651776,-17528.956505989863,253.71374208904433
2906,40130.52336253173,-22157.967105799034,281.90016077313925
2907,37618.71988707993,-26287.529167695408,310.7635872662852
2908,32536.37819085879,-29858.971414794643,341.08752486548246
2909,24060.18625914034,-32831.186760943216,374.147610613738
2910,11262.76104790478,-35179.39032343207,411.5070161056128
2911,-6364.765882303149,-36893.31843750979,454.0430554051913
2912,-27562.480463004285,-37975.10864672854,499.44698196957006
2913,-47697.08016830429,-38437.11891509896,539.2548312708756
2914,-60253.49431062412,-38300.18190060556,561.5853671211396
2915,-62341.2766378327,-37593.112658983584,561.2822825500418
2916,-56394.367443232244,-36351.88249357174,543.0410276770418
2917,-46379.25629453953,-34614.071810982,514.3900962012226
2918,-35090.468622331304,-32415.766528527784,480.689960304281
2919,-23943.557863556514,-29794.32554131221,444.7679168994847
2920,-13520.256287634023,-26789.42739050537,407.9286273374753
2921,-4002.8888679142055,-23442.469796922393,370.75096636145685
2922,4592.839163674555,-19796.041101654133,333.51381263140286
2923,12308.275348078338,-15893.70590366201,296.396659089569
2924,19192.175685634807,-11779.9964671112,259.57102822783054
2925,25277.35117522826,-7500.525759511597,223.24416238018102
2926,30567.346882113576,-3102.1739693612553,187.6846611171875
2927,35024.97288488436,1366.684252956261,153.2449456976964
2928,38557.64956716529,5855.940470537836,120.38966375401353
2929,40995.12193153813,10313.53081895824,89.7380496642905
2930,42054.31877614923,14685.26547568271,62.12966953471985
2931,41285.26200540962,18914.747139106395,38.724557420450125
2932,37995.15392475149,22943.419999134905,21.14279104344308
2933,31170.710521369736,26710.791821058585,11.606283171949864
2934,19511.0748886945,30154.86984860053,12.875583022122381
2935,1946.3436663754692,33212.84710688205,27.290504781139177
2936,-20664.774191210443,35822.0714916828,53.63663904951849
2937,-43187.172432055275,37921.33140330104,82.81220073983567
2938,-57971.9304363452,39452.51092586289,101.06573389178655
2939,-61825.541896431576,40362.68204352471,102.82408196481535
2940,-57451.64351317117,40606.61160965175,93.33394527109087
2941,-48845.95347133785,40149.52963920407,80.16117507079505
2942,-38697.12305940434,38969.986995867366,68.38527833180339
2943,-28369.365024476792,37062.613918262155,60.55122258121934
2944,-18455.673248701234,34440.52587725517,57.67457959772195
2945,-9175.151199794658,31137.072298812283,59.963308527999246
2946,-582.4233988447068,27206.62020153185,67.19898082547985
2947,7331.8770624333965,22724.11846019458,78.92447775830439
2948,14593.606479984646,17783.299242970465,94.54206456933838
2949,21221.367537505037,12493.52920560555,113.37561481691108
2950,27212.131855873133,6975.49891484727,134.722397651987
2951,32528.634392248467,1356.1002766344454,157.9063660517497
2952,37083.44713080575,-4237.046126826465,182.33961781339582
2953,40714.70219307559,-9680.913306570716,207.59835919676738
2954,43146.78202326685,-14861.78079059355,233.52298939811826
2955,43926.55370315361,-19678.98803312095,260.3576118074666
2956,42325.037933152875,-24047.52678131151,288.946415200217
2957,37210.95431740975,-27899.4264885882,320.9747872161869
2958,26994.561479528467,-31184.020564814287,359.0743470488177
2959,10061.26933261265,-33867.27563870267,406.0201129178559
2960,-13332.112752897716,-35930.42493872486,461.22879532202546
2961,-37896.307036165395,-37368.23087768537,514.9245826091003
2962,-54860.83691084514,-38187.470055648584,550.9883403286311
2963,-60387.78533829617,-38406.203822386466,562.4550105092434
2964,-57296.86392296248,-38051.29083840764,554.6773158063215
2965,-49739.57751364579,-37151.97834649302,535.4757200655822
2966,-40445.74398014422,-35738.60679128608,510.05775783236624
2967,-30781.130454011287,-33845.140011707954,481.1390737643664
2968,-21340.17884410011,-31509.000784958866,450.034507053782
2969,-12349.155781083622,-28769.87335494758,417.3938353738846
2970,-3872.231144083291,-25668.8669535081,383.5765490235039
2971,4091.2901971239753,-22248.063674289588,348.8283392290653
2972,11561.133879208684,-18550.304400809382,313.3642882196481
2973,18552.707157678677,-14619.127896517799,277.41153022489027
2974,25062.117688876322,-10498.81749738432,241.23712720677906
2975,31051.769334700755,-6234.5248059065825,205.17533337996917
2976,36430.52435424829,-1872.4440004745184,169.6651677837761
2977,41021.2318643817,2539.9897563240365,135.31140493025802
2978,44504.39011635825,6953.90584302765,102.98951391081258
2979,46319.73639607287,11318.836425113446,74.02792047702972
2980,45502.03447327084,15582.614509069488,50.51115389643369
2981,40454.24414697598,19691.35439252233,35.697878744741615
2982,28859.87177458134,23589.531205782612,34.181915264973654
2983,8665.703873289218,27220.170922953603,50.08051578894147
2984,-18189.143020131825,30525.16347639883,80.16204957847876
2985,-42594.38820413739,33445.7538229527,107.98637196010385
2986,-55973.26722991841,35923.378286850995,118.09517639059847
2987,-58460.998954434304,37900.969958974805,111.07250788301947
2988,-54367.261984574434,39324.60605880545,95.17506896500245
2989,-47165.05165823401,40145.41510739707,77.0883946922946
2990,-38753.1276095568,40321.77351225428,60.555079647658154
2991,-30033.46588650556,39821.76359799004,47.424261781626335
2992,-21403.396188756033,38625.77499530689,38.5430790349679
2993,-13022.467601247374,36729.0590189251,34.23335704424373
2994,-4942.344770078979,34143.989354625905,34.51766495659633
2995,2830.7887901078757,30901.74780242763,39.22439524465747
2996,10304.887466466225,27053.153183860864,48.040646410407746
2997,17483.947089155256,22668.395705537452,60.547123240688705
2998,24353.82536227994,17835.53184779282,76.25309475202624
2999,30865.669930759053,12657.72885244624,94.64309824508918
3000,36910.293615955634,7249.403542926714,115.24681143698817
3001,42273.281878597176,1731.5488195552925,137.74919131395188
3002,46552.63546236997,-3773.3480666604046,162.17203470722825
3003,49007.2301641383,-9146.342558638169,189.1827405785584
3004,48294.819767000205,-14276.595889335715,220.60379872096186
3005,42129.09773696271,-19065.126484339668,260.0666425672264
3006,27378.109892061195,-23427.559649007762,312.8464690806453
3007,2593.929690662677,-27295.89407033869,381.2118806584066
3008,-26075.15407755799,-30619.60165149946,453.5386046220335
3009,-46849.25883432008,-33366.18022688546,507.9323958148849
3010,-55381.85442854028,-35517.94838132768,536.281349477325
3011,-55153.18881727649,-37064.931590476284,544.9390068351454
3012,-50324.0068873995,-38006.61124757436,541.5681655567552
3013,-43406.71127970029,-38354.436379886996,530.8649197329707
3014,-35650.374207665714,-38129.06222991614,515.251807256498
3015,-27633.229648231318,-37357.59785383406,495.95327619250673
3016,-19609.31083912095,-36071.83461965473,473.6239401630613
3017,-11679.53626888606,-34306.981491769104,448.65636828710575
3018,-3873.680304089913,-32100.68677987864,421.32636836368613
3019,3809.2247062041906,-29492.282896232515,391.8629921548883
3020,11378.922919358874,-26522.229295547244,360.48573581004337
3021,18838.686419621088,-23231.73305809281,327.4304074327953
3022,26169.352203344002,-19662.52427888643,292.9772194663598
3023,33305.192092915015,-15856.760854734539,257.4946876693806
3024,40089.97447844128,-11857.035483767722,221.52062493851852
3025,46190.90834613463,-7706.457292086264,185.9211716379635
3026,50926.5114768629,-3448.7826752995306,152.2087026271269
3027,52933.821018500625,871.4239146708605,123.1559089200342
3028,49636.173504655846,5208.607656926147,103.77744059711947
3029,37032.162539086785,9516.012566870395,101.71997258836768
3030,12463.013369006087,13745.421969024275,122.16506041106607
3031,-17720.60079682713,17846.870548195864,153.70533127100248
3032,-40421.55774162983,21768.53059513023,172.51454711127073
3033,-51056.69074855624,25456.95424406661,170.46226360112396
3034,-53002.102767756325,28857.425145763733,154.08980173635126
3035,-50164.24063062531,31914.33031584554,130.9208610847368
3036,-44922.4117029926,34571.72833034359,105.66743585387465
3037,-38507.31016404875,36774.22707692595,80.92206807280502
3038,-31525.497617261957,38468.21519570531,58.11693427484481
3039,-24268.295512960627,39603.46463317008,38.083550109801145
3040,-16868.527878174562,40135.09721917123,21.330014874514305
3041,-9378.28601126089,40025.87191206234,8.17086335836264
